      1.54882      1.27204      1.80828      2.40794      3.14314      4.01029      4.70701      5.82578      6.65504      7.41575      7.87665      8.07539      10.5316      16.9601      29.9641
      1.58489      1.22546      1.74207      2.31978      3.02806      3.86347      4.53469      5.66041      6.46610      7.20521      7.65306      7.84616      10.2326      16.4785      29.1135
      1.62181      1.28743      1.83016      2.43709      3.18119      4.05884      4.76399      5.99554      6.84893      7.63181      8.10616      8.31070      10.8385      17.4542      30.8372
      1.65959      1.34023      1.90522      2.53704      3.31165      4.22531      4.95937      6.25408      7.14431      7.96095      8.45572      8.66908      11.3059      18.2069      32.1670
      1.69824      1.35930      1.93234      2.57314      3.35877      4.28543      5.02994      6.35696      7.26183      8.09190      8.59485      8.81168      11.4919      18.5064      32.6961
      1.73780      1.31251      1.86582      2.48456      3.24315      4.13791      4.85680      6.16144      7.03845      7.84299      8.33047      8.54067      11.1384      17.9372      31.6905
      1.77828      1.26941      1.80455      2.40297      3.13666      4.00202      4.69732      6.00901      6.86432      7.64896      8.12438      8.32937      10.8628      17.4934      30.9065
      1.81970      1.21528      1.72759      2.30050      3.00289      3.83136      4.49699      5.78933      6.61340      7.36936      7.82737      8.02487      10.4657      16.8540      29.7766
      1.86209      1.17512      1.67052      2.22449      2.90369      3.70477      4.34843      5.64204      6.44515      7.18187      7.62822      7.82070      10.1995      16.4252      29.0190
      1.90546      1.16372      1.65430      2.20290      2.87550      3.66883      4.30622      5.61845      6.41817      7.15181      7.59633      7.78800      10.1568      16.3564      28.8977
      1.94984      1.12221      1.59529      2.12432      2.77292      3.53795      4.15260      5.44792      6.22339      6.93477      7.36577      7.55162      9.84854      15.8600      28.0206
      1.99526      1.09494      1.55652      2.07270      2.70555      3.45197      4.05168      5.36506      6.12873      6.82929      7.25373      7.43676      9.69874      15.6188      27.5944
      2.04174      1.08886      1.54789      2.06121      2.69053      3.43283      4.02922      5.36513      6.12881      6.82938      7.25386      7.43689      9.69887      15.6190      27.5947
      2.08930      1.07631      1.53004      2.03743      2.65951      3.39323      3.98274      5.33186      6.09079      6.78701      7.20886      7.39075      9.63870      15.5221      27.4237
      2.13796      1.07781      1.53218      2.04027      2.66322      3.39798      3.98832      5.37161      6.13619      6.83760      7.26259      7.44584      9.71055      15.6378      27.6280
